Sample_ID,F1,F2,F3,F4,F5,F6,F7,F8,Fruit,Organic
Apple_NonOrg_085,0.480234,0.516898,0.577377,0.626704,0.580342,0.438657,0.455738,0.319459,Apple,Non-Organic
Banana_NonOrg_031,0.681407,0.76799,0.833088,0.833421,0.813734,0.722022,0.698722,0.609049,Banana,Non-Organic
Banana_NonOrg_171,0.688323,0.76857,0.804285,0.837362,0.834281,0.735673,0.652151,0.609012,Banana,Non-Organic
Apple_Org_158,0.461543,0.555385,0.581599,0.58567,0.553855,0.499764,0.379601,0.422658,Apple,Organic
Tomato_NonOrg_157,0.639231,0.414193,0.328999,0.345268,0.43949,0.53154,0.473578,0.413793,Tomato,Non-Organic
Tomato_NonOrg_089,0.690816,0.421933,0.37179,0.353587,0.455196,0.495791,0.473711,0.431983,Tomato,Non-Organic
Tomato_NonOrg_019,0.675836,0.459873,0.374698,0.384619,0.425626,0.461533,0.494028,0.498755,Tomato,Non-Organic
Tomato_Org_017,0.684536,0.449385,0.406186,0.374977,0.503998,0.536742,0.518054,0.459415,Tomato,Organic
Tomato_NonOrg_082,0.68554,0.424872,0.358257,0.330257,0.455152,0.502774,0.454737,0.474636,Tomato,Non-Organic
Apple_Org_009,0.464545,0.536673,0.617182,0.669784,0.578497,0.507109,0.449554,0.42355,Apple,Organic
Banana_Org_040,0.749907,0.785331,0.846455,0.931988,0.781803,0.744876,0.691489,0.615841,Banana,Organic
Banana_NonOrg_111,0.717566,0.783764,0.827307,0.869957,0.805798,0.726694,0.677606,0.634307,Banana,Non-Organic
Tomato_Org_111,0.688466,0.453553,0.361525,0.396338,0.503704,0.556837,0.522079,0.458386,Tomato,Organic
Apple_NonOrg_007,0.462747,0.527343,0.555021,0.634274,0.532151,0.462635,0.376598,0.443317,Apple,Non-Organic
Apple_Org_042,0.491357,0.52374,0.603758,0.628133,0.571004,0.494983,0.414115,0.376011,Apple,Organic
Apple_Org_140,0.479533,0.56855,0.631105,0.636077,0.524461,0.494159,0.443345,0.436789,Apple,Organic
Apple_NonOrg_090,0.458498,0.509586,0.58903,0.629627,0.541574,0.499521,0.477533,0.408717,Apple,Non-Organic
Banana_Org_036,0.790209,0.769163,0.880011,0.884641,0.852281,0.735326,0.658878,0.676107,Banana,Organic
Banana_Org_183,0.773372,0.792814,0.847325,0.903065,0.783595,0.734038,0.707166,0.618999,Banana,Organic
Tomato_Org_183,0.684062,0.437545,0.367857,0.425853,0.467876,0.564042,0.484716,0.489488,Tomato,Organic
Apple_Org_192,0.437793,0.553328,0.590628,0.677734,0.563225,0.498074,0.475468,0.381834,Apple,Organic
Tomato_NonOrg_132,0.685117,0.383663,0.366915,0.37032,0.477601,0.519105,0.45641,0.41304,Tomato,Non-Organic
Banana_Org_049,0.789886,0.793067,0.861734,0.894939,0.866685,0.767029,0.708918,0.660162,Banana,Organic
Tomato_NonOrg_192,0.684143,0.415432,0.379505,0.400605,0.41642,0.513242,0.507642,0.475211,Tomato,Non-Organic
Banana_NonOrg_029,0.710976,0.797025,0.861245,0.854983,0.803668,0.799646,0.696549,0.625953,Banana,Non-Organic
Banana_NonOrg_050,0.716931,0.767978,0.820693,0.850805,0.797481,0.724732,0.654286,0.643351,Banana,Non-Organic
Apple_NonOrg_147,0.420174,0.509456,0.568261,0.632162,0.541451,0.491315,0.420172,0.404999,Apple,Non-Organic
Tomato_Org_059,0.719284,0.430788,0.355033,0.419415,0.521489,0.559689,0.515193,0.466126,Tomato,Organic
Banana_Org_132,0.701232,0.798778,0.834642,0.880312,0.843549,0.753689,0.712075,0.641076,Banana,Organic
Apple_Org_112,0.479212,0.51939,0.567559,0.638484,0.518335,0.480665,0.457684,0.403599,Apple,Organic
Apple_NonOrg_047,0.416491,0.517881,0.556361,0.590454,0.536826,0.485328,0.444591,0.36974,Apple,Non-Organic
Apple_Org_190,0.448689,0.550341,0.585541,0.649928,0.544848,0.467757,0.465337,0.431648,Apple,Organic
Tomato_NonOrg_000,0.677581,0.45374,0.340998,0.340915,0.488076,0.540147,0.516515,0.428713,Tomato,Non-Organic
Tomato_NonOrg_123,0.679257,0.410292,0.355992,0.419603,0.406045,0.514911,0.463381,0.447932,Tomato,Non-Organic
Tomato_Org_093,0.720628,0.443837,0.371414,0.365164,0.497895,0.5482,0.476668,0.460858,Tomato,Organic
Tomato_NonOrg_008,0.681356,0.412219,0.339122,0.396363,0.498726,0.554441,0.461507,0.433,Tomato,Non-Organic
Banana_NonOrg_045,0.750966,0.806427,0.818283,0.830819,0.816292,0.738759,0.74265,0.605383,Banana,Non-Organic
Tomato_Org_124,0.666645,0.462797,0.324293,0.373893,0.481742,0.564784,0.522883,0.479054,Tomato,Organic
Banana_NonOrg_109,0.717862,0.764747,0.803268,0.854389,0.766921,0.769125,0.684467,0.591687,Banana,Non-Organic
Apple_NonOrg_011,0.400978,0.487932,0.570796,0.62364,0.532056,0.480115,0.376806,0.374141,Apple,Non-Organic
Tomato_Org_027,0.674082,0.440555,0.306936,0.396198,0.471736,0.539423,0.46016,0.443093,Tomato,Organic
Banana_NonOrg_145,0.714164,0.780913,0.833808,0.835879,0.815779,0.727354,0.682917,0.584694,Banana,Non-Organic
Tomato_NonOrg_151,0.68709,0.405256,0.331705,0.401912,0.440307,0.55121,0.444847,0.450669,Tomato,Non-Organic
Banana_Org_070,0.752994,0.824991,0.839246,0.891095,0.798113,0.759482,0.716785,0.610694,Banana,Organic
Banana_Org_146,0.73273,0.828379,0.849358,0.874926,0.822138,0.779111,0.668425,0.625377,Banana,Organic
Apple_NonOrg_128,0.485733,0.586704,0.585147,0.619275,0.516656,0.518356,0.42435,0.346027,Apple,Non-Organic
Banana_Org_145,0.743506,0.81824,0.799499,0.881481,0.88073,0.800532,0.671304,0.623123,Banana,Organic
Apple_Org_159,0.478326,0.515649,0.620273,0.685122,0.601299,0.495949,0.436972,0.413979,Apple,Organic
Tomato_NonOrg_072,0.682189,0.447378,0.30206,0.420324,0.468706,0.527291,0.460996,0.421332,Tomato,Non-Organic
Banana_NonOrg_037,0.712204,0.776188,0.815053,0.850425,0.767553,0.739953,0.667138,0.63335,Banana,Non-Organic
Tomato_NonOrg_160,0.689751,0.459915,0.348543,0.383545,0.45265,0.511617,0.46978,0.395942,Tomato,Non-Organic
Tomato_Org_104,0.696074,0.445947,0.358968,0.415076,0.499507,0.525464,0.508558,0.464923,Tomato,Organic
Banana_Org_153,0.747325,0.787083,0.806898,0.846058,0.814218,0.782453,0.695352,0.626819,Banana,Organic
Apple_Org_005,0.468692,0.559107,0.602536,0.663232,0.585502,0.524374,0.489147,0.429796,Apple,Organic
Apple_NonOrg_179,0.475965,0.553608,0.560694,0.624616,0.550727,0.445611,0.445672,0.357589,Apple,Non-Organic
Tomato_NonOrg_105,0.675557,0.427943,0.351548,0.406705,0.454974,0.556204,0.456769,0.430019,Tomato,Non-Organic
Apple_NonOrg_091,0.449425,0.526806,0.58691,0.613393,0.51553,0.479491,0.411071,0.374232,Apple,Non-Organic
Tomato_NonOrg_063,0.715707,0.508415,0.348658,0.407611,0.48058,0.510124,0.425607,0.431451,Tomato,Non-Organic
Apple_NonOrg_088,0.378672,0.54611,0.555585,0.583466,0.569416,0.48516,0.391694,0.376389,Apple,Non-Organic
Banana_NonOrg_069,0.749739,0.805247,0.83267,0.839237,0.829444,0.774308,0.646696,0.663272,Banana,Non-Organic
Apple_NonOrg_146,0.42537,0.504743,0.563471,0.673902,0.582159,0.528321,0.401261,0.388395,Apple,Non-Organic
Banana_NonOrg_134,0.760938,0.818828,0.823209,0.831518,0.836215,0.732125,0.640788,0.620262,Banana,Non-Organic
Apple_Org_048,0.46526,0.497387,0.607023,0.662746,0.571982,0.506528,0.442922,0.398955,Apple,Organic
Banana_NonOrg_175,0.695434,0.799523,0.800047,0.821118,0.806142,0.75083,0.648622,0.599125,Banana,Non-Organic
Apple_NonOrg_130,0.427297,0.496675,0.597398,0.603378,0.548999,0.495327,0.396492,0.393162,Apple,Non-Organic
Tomato_NonOrg_098,0.669246,0.454437,0.332872,0.374552,0.448936,0.554803,0.469384,0.471071,Tomato,Non-Organic
Apple_NonOrg_055,0.448615,0.545708,0.574991,0.575156,0.518934,0.458963,0.443461,0.346372,Apple,Non-Organic
Apple_NonOrg_024,0.440456,0.47545,0.576134,0.611544,0.513001,0.457289,0.391532,0.357544,Apple,Non-Organic
Tomato_Org_170,0.739953,0.453549,0.397013,0.388851,0.477824,0.535299,0.462192,0.460821,Tomato,Organic
Banana_NonOrg_036,0.705258,0.744056,0.80486,0.831303,0.801581,0.746593,0.671791,0.596869,Banana,Non-Organic
Apple_Org_070,0.44222,0.576597,0.570543,0.63376,0.59508,0.496108,0.476239,0.419389,Apple,Organic
Apple_NonOrg_056,0.452421,0.496438,0.579151,0.617121,0.513199,0.479273,0.371826,0.404372,Apple,Non-Organic
Tomato_NonOrg_110,0.683897,0.460078,0.336697,0.32468,0.394989,0.516194,0.492906,0.37763,Tomato,Non-Organic
Apple_NonOrg_177,0.429639,0.535789,0.643557,0.609384,0.591877,0.472502,0.35909,0.337777,Apple,Non-Organic
Banana_Org_016,0.745742,0.79481,0.884801,0.902119,0.807952,0.753882,0.662217,0.623053,Banana,Organic
Banana_NonOrg_075,0.735109,0.785726,0.816237,0.830822,0.816725,0.75142,0.646524,0.655447,Banana,Non-Organic
Tomato_Org_001,0.667099,0.448466,0.332492,0.366791,0.503113,0.540013,0.447111,0.466261,Tomato,Organic
Apple_NonOrg_032,0.436608,0.529292,0.616117,0.551934,0.549801,0.484524,0.420615,0.382515,Apple,Non-Organic
Apple_NonOrg_117,0.44344,0.47747,0.599809,0.60195,0.51641,0.476614,0.448275,0.377078,Apple,Non-Organic
Banana_NonOrg_007,0.740293,0.76874,0.819496,0.830769,0.820346,0.747087,0.700496,0.605843,Banana,Non-Organic
Banana_Org_081,0.749282,0.799075,0.875221,0.851698,0.854249,0.752062,0.665365,0.610398,Banana,Organic
Apple_Org_093,0.50842,0.574554,0.624444,0.665872,0.533505,0.511206,0.494234,0.417251,Apple,Organic
Tomato_Org_083,0.693303,0.44324,0.341982,0.370927,0.472985,0.559441,0.470566,0.415562,Tomato,Organic
Banana_NonOrg_178,0.753019,0.745897,0.826777,0.837124,0.807212,0.791541,0.652065,0.62486,Banana,Non-Organic
Tomato_NonOrg_135,0.691249,0.365627,0.360271,0.362944,0.466022,0.512646,0.493654,0.446968,Tomato,Non-Organic
Apple_Org_135,0.481283,0.537532,0.614182,0.632495,0.599052,0.505236,0.474583,0.411366,Apple,Organic
Tomato_Org_108,0.695054,0.446125,0.328954,0.414264,0.505412,0.548866,0.525585,0.41001,Tomato,Organic
Apple_NonOrg_180,0.430577,0.554554,0.596504,0.616795,0.568216,0.484641,0.417624,0.393825,Apple,Non-Organic
Banana_Org_043,0.73179,0.784573,0.795771,0.875919,0.828392,0.778192,0.74736,0.59154,Banana,Organic
Tomato_NonOrg_194,0.707986,0.477167,0.333918,0.336904,0.46551,0.47254,0.452584,0.432252,Tomato,Non-Organic
Banana_NonOrg_028,0.666813,0.79782,0.817876,0.827459,0.844504,0.77362,0.65857,0.613942,Banana,Non-Organic
Banana_Org_103,0.749336,0.778187,0.852984,0.847519,0.830859,0.777932,0.684969,0.633151,Banana,Organic
Apple_NonOrg_118,0.454755,0.548667,0.564992,0.588454,0.520163,0.48446,0.421244,0.391337,Apple,Non-Organic
Banana_NonOrg_162,0.674942,0.795572,0.829594,0.830961,0.815448,0.772809,0.703295,0.609281,Banana,Non-Organic
Apple_NonOrg_109,0.457095,0.538101,0.593175,0.600362,0.538941,0.51986,0.397694,0.376733,Apple,Non-Organic
Apple_Org_139,0.530802,0.499839,0.595957,0.684839,0.615593,0.51173,0.439848,0.425145,Apple,Organic
Tomato_Org_094,0.694323,0.44327,0.387889,0.389959,0.413528,0.562141,0.517363,0.395335,Tomato,Organic
Banana_NonOrg_164,0.72182,0.788806,0.842134,0.816317,0.809959,0.783879,0.706935,0.634989,Banana,Non-Organic
Tomato_NonOrg_036,0.649757,0.379042,0.326912,0.390034,0.399305,0.532439,0.508778,0.440491,Tomato,Non-Organic
Banana_NonOrg_173,0.671645,0.785096,0.863217,0.818449,0.76597,0.784706,0.674698,0.648408,Banana,Non-Organic
Apple_NonOrg_096,0.439125,0.497127,0.573867,0.653368,0.571461,0.476629,0.413702,0.363031,Apple,Non-Organic
Banana_Org_034,0.749955,0.799048,0.851688,0.902179,0.83181,0.729865,0.665943,0.6141,Banana,Organic
Banana_Org_199,0.697178,0.769954,0.850685,0.874226,0.813986,0.770171,0.727559,0.609799,Banana,Organic
Tomato_Org_050,0.660721,0.433264,0.38227,0.345446,0.478418,0.532723,0.509233,0.418306,Tomato,Organic
Apple_Org_101,0.491079,0.53596,0.567916,0.644782,0.551279,0.478618,0.421787,0.395526,Apple,Organic
Apple_NonOrg_008,0.456241,0.555878,0.59205,0.564791,0.553846,0.492635,0.390988,0.408339,Apple,Non-Organic
Apple_NonOrg_017,0.471002,0.557489,0.530077,0.588113,0.555854,0.477907,0.444785,0.39209,Apple,Non-Organic
Banana_NonOrg_065,0.740647,0.7776,0.785402,0.895985,0.812374,0.719408,0.688112,0.668256,Banana,Non-Organic
Apple_Org_152,0.475548,0.546229,0.618077,0.661314,0.578634,0.521552,0.439882,0.393696,Apple,Organic
Tomato_Org_048,0.700248,0.467481,0.356107,0.361012,0.468697,0.562366,0.517143,0.452242,Tomato,Organic
Apple_NonOrg_163,0.454518,0.532416,0.572712,0.591366,0.544621,0.52831,0.412389,0.327767,Apple,Non-Organic
Apple_Org_119,0.452031,0.495954,0.543509,0.631265,0.55503,0.494855,0.437437,0.374773,Apple,Organic
Banana_NonOrg_021,0.744468,0.769126,0.832955,0.824896,0.824178,0.733553,0.662993,0.647315,Banana,Non-Organic
Apple_NonOrg_197,0.448117,0.499819,0.590981,0.619115,0.562454,0.464371,0.402036,0.399186,Apple,Non-Organic
Tomato_Org_030,0.703855,0.469337,0.352467,0.41682,0.418488,0.538477,0.541806,0.443045,Tomato,Organic
Tomato_Org_010,0.722694,0.437093,0.334367,0.400292,0.443896,0.485243,0.543022,0.392758,Tomato,Organic
Apple_Org_032,0.432498,0.576231,0.587112,0.637021,0.597554,0.493661,0.439318,0.414716,Apple,Organic
Banana_NonOrg_078,0.695738,0.772447,0.808324,0.890102,0.845402,0.761988,0.703961,0.607711,Banana,Non-Organic
Apple_NonOrg_139,0.477235,0.476592,0.557266,0.579024,0.505534,0.451825,0.390117,0.425173,Apple,Non-Organic
Apple_Org_132,0.452753,0.593466,0.550762,0.658732,0.527316,0.493575,0.411375,0.392647,Apple,Organic
Tomato_NonOrg_031,0.704367,0.440405,0.330751,0.4096,0.454681,0.550002,0.486225,0.441568,Tomato,Non-Organic
Apple_Org_068,0.465698,0.546882,0.625711,0.609593,0.559322,0.545525,0.434536,0.407329,Apple,Organic
Banana_NonOrg_108,0.752336,0.826732,0.837887,0.864313,0.821379,0.743212,0.7627,0.636009,Banana,Non-Organic
Apple_NonOrg_071,0.471241,0.543459,0.584158,0.602195,0.543742,0.463812,0.47251,0.344512,Apple,Non-Organic
Banana_NonOrg_112,0.705685,0.802003,0.805572,0.844175,0.807193,0.739061,0.680718,0.628845,Banana,Non-Organic
Apple_Org_154,0.461866,0.545857,0.595635,0.597259,0.588252,0.544177,0.421165,0.400594,Apple,Organic
Banana_NonOrg_143,0.70034,0.825061,0.861076,0.886363,0.798756,0.739278,0.698554,0.647978,Banana,Non-Organic
Tomato_Org_148,0.715638,0.527637,0.364886,0.409675,0.498752,0.493626,0.524038,0.420743,Tomato,Organic
Tomato_NonOrg_086,0.694616,0.431717,0.337898,0.399983,0.400072,0.519668,0.45405,0.473398,Tomato,Non-Organic
Banana_NonOrg_000,0.712383,0.795547,0.814888,0.842304,0.796821,0.751116,0.670095,0.615259,Banana,Non-Organic
Apple_NonOrg_152,0.431227,0.505269,0.634776,0.615171,0.510937,0.434483,0.421926,0.400716,Apple,Non-Organic
Tomato_Org_007,0.694301,0.394236,0.332297,0.43045,0.469503,0.556611,0.485592,0.468584,Tomato,Organic
Tomato_Org_127,0.710854,0.490137,0.367473,0.433138,0.508736,0.581513,0.516178,0.421401,Tomato,Organic
Banana_Org_185,0.732719,0.794244,0.859854,0.929941,0.861443,0.801066,0.721104,0.653716,Banana,Organic
Banana_Org_010,0.767869,0.826011,0.84621,0.872034,0.78305,0.721103,0.687821,0.615372,Banana,Organic
Tomato_NonOrg_130,0.702075,0.41653,0.315505,0.390523,0.462934,0.473508,0.478853,0.464206,Tomato,Non-Organic
Tomato_Org_143,0.694966,0.456861,0.344957,0.38728,0.502889,0.588849,0.522168,0.426919,Tomato,Organic
Tomato_Org_150,0.710809,0.396329,0.373922,0.422972,0.491475,0.567594,0.507365,0.442693,Tomato,Organic
Banana_Org_068,0.75665,0.817286,0.833532,0.852701,0.823995,0.755059,0.727536,0.626291,Banana,Organic
Tomato_NonOrg_042,0.666039,0.408053,0.335374,0.372561,0.441718,0.531041,0.486222,0.416695,Tomato,Non-Organic
Tomato_NonOrg_159,0.644238,0.390302,0.388166,0.378967,0.448378,0.474398,0.455518,0.462898,Tomato,Non-Organic
Tomato_Org_156,0.683057,0.428034,0.389065,0.390568,0.5072,0.542176,0.510838,0.43392,Tomato,Organic
Banana_Org_105,0.74982,0.801532,0.795042,0.871295,0.833547,0.74721,0.62711,0.624665,Banana,Organic
Apple_NonOrg_093,0.484877,0.512075,0.579766,0.624755,0.513052,0.491226,0.441021,0.341519,Apple,Non-Organic
Tomato_Org_123,0.676527,0.449441,0.345935,0.396432,0.496875,0.527045,0.539356,0.41839,Tomato,Organic
Banana_Org_188,0.726856,0.836294,0.850797,0.90005,0.827961,0.808258,0.664559,0.678693,Banana,Organic
Tomato_Org_109,0.724033,0.456797,0.400769,0.400315,0.505672,0.516997,0.488633,0.435626,Tomato,Organic
Tomato_NonOrg_156,0.676403,0.400098,0.386674,0.353915,0.455406,0.542616,0.476163,0.457151,Tomato,Non-Organic
Tomato_NonOrg_029,0.669022,0.443932,0.345695,0.37035,0.451029,0.524386,0.4865,0.442923,Tomato,Non-Organic
Apple_NonOrg_016,0.463115,0.557203,0.58914,0.639322,0.545661,0.504708,0.443012,0.375149,Apple,Non-Organic
Tomato_Org_132,0.670468,0.464478,0.343766,0.387166,0.487027,0.510769,0.493729,0.44576,Tomato,Organic
Banana_Org_059,0.735304,0.828749,0.835223,0.877002,0.859833,0.760052,0.679127,0.665078,Banana,Organic
Apple_Org_073,0.466152,0.525225,0.56892,0.643855,0.568844,0.495296,0.451961,0.430129,Apple,Organic
Apple_NonOrg_141,0.458563,0.502202,0.575998,0.628144,0.531091,0.49014,0.423748,0.415656,Apple,Non-Organic
Banana_NonOrg_163,0.724378,0.782718,0.866537,0.846168,0.820958,0.758074,0.656505,0.60735,Banana,Non-Organic
Apple_NonOrg_059,0.477568,0.524357,0.584164,0.639924,0.552169,0.488965,0.348825,0.365372,Apple,Non-Organic
Apple_NonOrg_097,0.465565,0.532467,0.516405,0.63168,0.529204,0.459854,0.419862,0.383406,Apple,Non-Organic
Apple_NonOrg_054,0.467737,0.492343,0.531858,0.627042,0.591389,0.470399,0.456014,0.332165,Apple,Non-Organic
Tomato_NonOrg_141,0.712491,0.426945,0.350696,0.333997,0.426704,0.511537,0.481036,0.436152,Tomato,Non-Organic
Tomato_Org_188,0.775242,0.401283,0.363929,0.383786,0.507484,0.603095,0.537481,0.468689,Tomato,Organic
Banana_NonOrg_052,0.727529,0.795829,0.814065,0.774849,0.79147,0.793071,0.715068,0.650266,Banana,Non-Organic
Tomato_Org_180,0.692153,0.406118,0.356662,0.405904,0.475366,0.560788,0.509489,0.457818,Tomato,Organic
Banana_NonOrg_014,0.744471,0.788478,0.847214,0.828134,0.793719,0.828783,0.701866,0.615663,Banana,Non-Organic
Tomato_Org_186,0.732235,0.442962,0.343265,0.392831,0.450542,0.555861,0.465861,0.435816,Tomato,Organic
Banana_Org_120,0.707636,0.809572,0.81018,0.889798,0.843168,0.772279,0.657847,0.610151,Banana,Organic
Tomato_Org_072,0.671144,0.465223,0.334749,0.343936,0.388177,0.519435,0.497215,0.473482,Tomato,Organic
Tomato_Org_121,0.739775,0.402555,0.376793,0.396058,0.498538,0.544727,0.527587,0.448719,Tomato,Organic
Apple_Org_056,0.473306,0.5959,0.647282,0.688062,0.554354,0.470795,0.442646,0.458829,Apple,Organic
Tomato_NonOrg_117,0.683944,0.413463,0.394423,0.397405,0.40205,0.548187,0.478683,0.446116,Tomato,Non-Organic
Banana_Org_021,0.741455,0.812716,0.815049,0.904717,0.81924,0.763236,0.709649,0.603868,Banana,Organic
Banana_NonOrg_188,0.732687,0.817724,0.783594,0.863612,0.779791,0.725174,0.670653,0.638539,Banana,Non-Organic
Apple_Org_184,0.50447,0.521513,0.652668,0.64486,0.562039,0.525433,0.471921,0.406428,Apple,Organic
Apple_Org_129,0.455609,0.561547,0.635743,0.648355,0.564141,0.545093,0.432094,0.382337,Apple,Organic
Banana_NonOrg_057,0.702291,0.799865,0.830807,0.832062,0.799905,0.753856,0.714557,0.630136,Banana,Non-Organic
Apple_NonOrg_030,0.484736,0.520789,0.593476,0.619485,0.528089,0.4883,0.451685,0.364102,Apple,Non-Organic
Banana_NonOrg_020,0.686778,0.76493,0.817703,0.854493,0.818153,0.734844,0.690288,0.647969,Banana,Non-Organic
Banana_NonOrg_022,0.775778,0.850727,0.823492,0.836296,0.777368,0.756227,0.642274,0.650262,Banana,Non-Organic
Apple_Org_084,0.479266,0.589376,0.585864,0.648183,0.556612,0.510433,0.44522,0.420466,Apple,Organic
Apple_Org_044,0.429895,0.566837,0.597921,0.610505,0.626484,0.489244,0.45869,0.408745,Apple,Organic
Banana_Org_180,0.72107,0.796266,0.850859,0.862197,0.792963,0.815748,0.695764,0.66504,Banana,Organic
Apple_Org_131,0.471199,0.525126,0.586563,0.635229,0.580842,0.488962,0.439208,0.414525,Apple,Organic
Apple_Org_008,0.504968,0.568791,0.584781,0.640179,0.55305,0.462349,0.457819,0.405358,Apple,Organic
Apple_Org_171,0.464556,0.557476,0.627116,0.596245,0.578281,0.556448,0.460881,0.438693,Apple,Organic
Tomato_Org_176,0.678531,0.413214,0.36783,0.397586,0.461522,0.526616,0.531535,0.448928,Tomato,Organic
Tomato_Org_145,0.700357,0.467278,0.367982,0.352592,0.460528,0.514439,0.489144,0.505774,Tomato,Organic
Banana_Org_080,0.713512,0.814774,0.833686,0.886811,0.812975,0.77464,0.681206,0.644081,Banana,Organic
Tomato_NonOrg_068,0.705637,0.393269,0.398535,0.396855,0.422292,0.57361,0.47024,0.443201,Tomato,Non-Organic
Tomato_NonOrg_083,0.669602,0.432807,0.3487,0.372144,0.450644,0.521646,0.443735,0.447408,Tomato,Non-Organic
Apple_Org_066,0.436846,0.549545,0.655656,0.65298,0.525086,0.510611,0.434198,0.387828,Apple,Organic
Banana_Org_051,0.711072,0.79524,0.878838,0.909454,0.818013,0.762217,0.707458,0.653817,Banana,Organic
Tomato_Org_169,0.687912,0.452941,0.356181,0.387544,0.467112,0.583229,0.482738,0.512844,Tomato,Organic
Tomato_NonOrg_199,0.69599,0.461173,0.33025,0.405747,0.437318,0.531694,0.47706,0.44038,Tomato,Non-Organic
Apple_NonOrg_153,0.458183,0.509554,0.595092,0.600548,0.552867,0.480129,0.458917,0.361652,Apple,Non-Organic
Apple_Org_116,0.462618,0.548819,0.670494,0.653261,0.544653,0.516793,0.439759,0.447277,Apple,Organic
Tomato_NonOrg_024,0.695144,0.432578,0.322622,0.379221,0.475542,0.51218,0.46277,0.459364,Tomato,Non-Organic
Banana_NonOrg_187,0.655084,0.773037,0.810554,0.84601,0.828233,0.759556,0.712177,0.604107,Banana,Non-Organic
Banana_Org_177,0.729066,0.772345,0.864587,0.916141,0.840763,0.748794,0.706894,0.58879,Banana,Organic
Apple_NonOrg_144,0.465383,0.516612,0.546223,0.616353,0.556985,0.508324,0.401983,0.386595,Apple,Non-Organic
Banana_NonOrg_113,0.716417,0.796134,0.803414,0.874108,0.799557,0.769572,0.662212,0.641969,Banana,Non-Organic
Apple_Org_137,0.488685,0.563142,0.59578,0.661387,0.586115,0.493268,0.438193,0.416508,Apple,Organic
Apple_Org_065,0.471379,0.544718,0.599626,0.615568,0.552622,0.523144,0.424144,0.393973,Apple,Organic
Banana_Org_110,0.763968,0.773212,0.831616,0.833459,0.862238,0.838893,0.681673,0.62235,Banana,Organic
Apple_Org_178,0.472163,0.54087,0.631288,0.666959,0.572239,0.534826,0.424513,0.4254,Apple,Organic
Banana_Org_061,0.788305,0.773267,0.834234,0.921708,0.801797,0.736371,0.703553,0.625522,Banana,Organic
Banana_NonOrg_168,0.70881,0.773671,0.829171,0.855668,0.7847,0.747896,0.659216,0.65883,Banana,Non-Organic
Banana_Org_018,0.71231,0.795624,0.824803,0.917245,0.864378,0.818486,0.696894,0.631746,Banana,Organic
Banana_Org_078,0.696442,0.800692,0.84849,0.910567,0.825412,0.760672,0.699119,0.642569,Banana,Organic
Tomato_NonOrg_165,0.697264,0.422113,0.369448,0.440115,0.473215,0.506807,0.530088,0.456637,Tomato,Non-Organic
Apple_Org_125,0.453991,0.533384,0.582833,0.691238,0.538759,0.4751,0.45686,0.454809,Apple,Organic
Apple_NonOrg_087,0.447905,0.505685,0.56035,0.607575,0.587002,0.48897,0.443995,0.370838,Apple,Non-Organic
Banana_NonOrg_135,0.671636,0.78437,0.8335,0.867937,0.787852,0.745095,0.692292,0.617431,Banana,Non-Organic
Apple_NonOrg_098,0.463944,0.516296,0.566567,0.646283,0.538757,0.525118,0.447402,0.422745,Apple,Non-Organic
Tomato_NonOrg_129,0.679399,0.409572,0.340746,0.356428,0.458161,0.498531,0.515773,0.457497,Tomato,Non-Organic
Banana_NonOrg_056,0.733833,0.772455,0.788758,0.877673,0.74966,0.744659,0.67533,0.620006,Banana,Non-Organic
Tomato_NonOrg_121,0.739102,0.390388,0.339931,0.390392,0.475426,0.517834,0.44684,0.452773,Tomato,Non-Organic
Tomato_NonOrg_055,0.712461,0.406543,0.351056,0.41598,0.423425,0.537123,0.514899,0.449401,Tomato,Non-Organic
Banana_Org_140,0.761407,0.777784,0.849699,0.838486,0.775208,0.7973,0.65963,0.633855,Banana,Organic
Apple_NonOrg_099,0.474748,0.510496,0.61394,0.626678,0.522506,0.499285,0.382209,0.394348,Apple,Non-Organic
Tomato_NonOrg_173,0.706714,0.393416,0.310918,0.445536,0.446738,0.51031,0.510658,0.393297,Tomato,Non-Organic
Banana_NonOrg_044,0.736114,0.768463,0.808537,0.837179,0.832421,0.76348,0.652319,0.614351,Banana,Non-Organic
Apple_Org_055,0.504409,0.525521,0.588126,0.643567,0.543107,0.475295,0.441295,0.357197,Apple,Organic
Tomato_Org_058,0.670124,0.434683,0.325978,0.385327,0.446644,0.568218,0.49511,0.448145,Tomato,Organic
Banana_Org_100,0.743249,0.784029,0.845269,0.853201,0.800348,0.809707,0.695525,0.593089,Banana,Organic
Apple_Org_083,0.469214,0.522136,0.657078,0.595811,0.57559,0.515457,0.469996,0.387474,Apple,Organic
Banana_NonOrg_127,0.692863,0.792591,0.787299,0.830362,0.828798,0.746082,0.654983,0.619723,Banana,Non-Organic
Banana_Org_003,0.746126,0.790647,0.824493,0.899742,0.828217,0.784363,0.696045,0.649085,Banana,Organic
Tomato_Org_110,0.727299,0.410315,0.319938,0.412204,0.464497,0.614561,0.528759,0.434369,Tomato,Organic
Tomato_NonOrg_035,0.712762,0.441001,0.364057,0.353669,0.475824,0.528222,0.486505,0.446256,Tomato,Non-Organic
Banana_Org_011,0.768684,0.811554,0.874348,0.909,0.813376,0.756393,0.680221,0.626461,Banana,Organic
